filename,width,height,class,xmin,ymin,xmax,ymax
IMG20240417214929_jpg.rf.6eec68178ac7d28b72d952aea0a025f8.jpg,640,640,No,162,153,342,380
IMG20240417211459_jpg.rf.6f35ca27d69e05170162c194173161dd.jpg,640,640,I,169,157,338,541
IMG20240417214148_jpg.rf.6e51cf68c2c422af014b96f5f969016a.jpg,640,640,Hello,81,152,324,509
IMG20240417215645_jpg.rf.6f7be1304de3cfb4af097f734576bd02.jpg,640,640,No,274,197,480,454
IMG20240422121102_jpg.rf.6fafe166bfd94330b7c0d5da9ee7e6f9.jpg,640,640,Home,130,170,345,517
IMG20240422120906_jpg.rf.6ffca67437d0a631c6ada2eb14bb2812.jpg,640,640,I,285,89,520,542
IMG20240417212148_jpg.rf.6fa20f39b9f6661280a811fb163e4cd7.jpg,640,640,I,255,168,429,498
IMG20240417213925_jpg.rf.711237c7e67f7dcb11549b0cecb4403d.jpg,640,640,Please,254,281,419,496
IMG20240417215414_jpg.rf.714805a65aecc38abbf0cac3c664a4fb.jpg,640,640,Water,158,103,372,585
IMG20240417215633_jpg.rf.6fe2562a2358adfd4b5275552106f590.jpg,640,640,No,173,225,421,509
IMG20240417213552_jpg.rf.6ec90776951a2682af67021c2cab1fd7.jpg,640,640,Home,238,207,357,426
IMG20240417214928_jpg.rf.71279bb174de9e36426c1f2410b48cad.jpg,640,640,No,167,170,347,388
IMG20240417215829_jpg.rf.6f815f9f48e839a10eb2025734f8c0c5.jpg,640,640,Danger,75,214,450,640
IMG20240419153805_jpg.rf.7075a3d43a81cd8ddc9fc5e295bcd844.jpg,640,640,Please,214,253,564,640
IMG20240417213042_jpg.rf.716a2ec06424bcf50db1b0387df77269.jpg,640,640,Thanks,403,204,530,408
IMG20240419153731_jpg.rf.70159998de90fa04c18fc4f5db24bcef.jpg,640,640,Home,205,200,437,503
IMG20240422120914_jpg.rf.71d76a71309cf167c5ce7f97896cc5eb.jpg,640,640,I,194,109,427,602
IMG20240417213221_jpg.rf.6fa3fb670240f5eea407fc26edc96618.jpg,640,640,Yes,202,170,375,396
IMG20240417214336_jpg.rf.6fc5720b4026311a40b07dd5d2966b96.jpg,640,640,I,226,78,350,346
IMG20240422121154_jpg.rf.721efa21f1ca3f5f86f2e52a39775a6c.jpg,640,640,Yes,178,130,410,632
IMG_20240418_155122_1_jpg.rf.712779da47eb53fd37932c37a8a0de18.jpg,640,640,Thanks,270,286,528,636
IMG20240422120903_jpg.rf.7096b7e699114cbc21a4e2b26059e47f.jpg,640,640,I,233,154,452,610
IMG20240417212819_jpg.rf.722a62f6a768a86405cc65d49303fc00.jpg,640,640,Water,346,43,508,326
IMG20240417214528_jpg.rf.71a6f2b73079fbc482c368420b5ead69.jpg,640,640,Want,230,135,320,288
IMG20240422121015_jpg.rf.72ab9c8bd02f93cb77acfb4e241974e5.jpg,640,640,Hello,175,207,425,616
Want-48169598-b3d8-11ee-a9f7-d480484cd0f9_jpg.rf.71e9307b1de713b972e7cb4e2f108637.jpg,640,640,Want,256,152,409,386
IMG20240417212107_jpg.rf.715e649fefdbcc8e762c1b5e1ce2750e.jpg,640,640,Help,275,255,441,499
IMG20240417212815_jpg.rf.7253e5f57871581095a9af113e068767.jpg,640,640,Water,422,171,527,398
IMG20240419153630_jpg.rf.71d167932403d5c1569565821c81d15a.jpg,640,640,Help,221,193,451,563
IMG20240417214330_jpg.rf.7245ea8954ac3c076271825e5d13c455.jpg,640,640,I,262,116,430,380
IMG_20240418_155040_jpg.rf.72c711ac6c07e0056edff84e34039059.jpg,640,640,Yes,334,200,640,511
IMG20240417213129_jpg.rf.72d428276313be7be56af09aa941ca0a.jpg,640,640,No,187,0,333,142
IMG20240417214923_jpg.rf.73014f0b64acab6715b3b7560ac7bfa3.jpg,640,640,Home,108,134,281,390
IMG20240417215750_jpg.rf.73542100ca98c7fe82ba276424bbcb7e.jpg,640,640,Home,147,304,296,502
IMG20240417214312_jpg.rf.747f60e6931d2a08577d04fc80d7fdc6.jpg,640,640,Okay,188,77,332,382
IMG20240417214954_jpg.rf.736a6fcf15461a39cbf7aa58d6115f3e.jpg,640,640,No,365,192,501,365
IMG20240417214606_jpg.rf.72eefae5cd1d67de8c659cc6f4b3e6fb.jpg,640,640,Help,359,246,534,512
IMG_20240418_155204_jpg.rf.72d5c46e74ef5cfe7d19e71c423dd35b.jpg,640,640,Yes,346,136,616,406
IMG20240417212120_jpg.rf.730dc510f34f9c1e0af5fa4e99c7e322.jpg,640,640,Help,201,104,434,374
IMG20240419153635_jpg.rf.73aa25c3226134441fa8e62e9b24e86c.jpg,640,640,Hello,179,118,429,520
IMG20240417213557_jpg.rf.7345c993aab25967201d4f1ef1d6dc79.jpg,640,640,Home,291,216,400,410
IMG20240417215711_jpg.rf.744de80f75d01a5d06582066d8dea5f9.jpg,640,640,Yes,300,177,508,517
IMG20240417214740_01_jpg.rf.74a72cdda893d56a9c45f90616d3312f.jpg,640,640,Danger,318,241,514,555
IMG20240417215532_jpg.rf.751e6330da85a1c7466e6f8c36b499c6.jpg,640,640,Want,240,135,469,477
IMG20240417213657_jpg.rf.73e4c28ee04000c1cefb221615ec9568.jpg,640,640,Home,202,279,324,533
IMG_20240417_210908_jpg.rf.75152f85e61f823b7fbc7d55fde91df6.jpg,640,640,I,139,222,369,640
IMG_20240417_210920_jpg.rf.7595c9c119f41760029b2a9b4f67f2a5.jpg,640,640,I,104,228,332,640

IMG20240419153656_jpg.rf.749436b9327ee4cb44afc015e9b31adf.jpg,640,640,Yes,204,157,428,599
IMG20240417213049_jpg.rf.73ff21feccd2dc14271480dad15e069d.jpg,640,640,Thanks,182,281,318,509
IMG20240417213141_jpg.rf.74cbc2713b388933c2211c5ecfb6bdd2.jpg,640,640,No,170,58,310,218
IMG20240417215500_jpg.rf.73359260e7ed6a326eedab332aa14c34.jpg,640,640,I,160,150,320,606
IMG20240417211732_jpg.rf.75637d1b1f39374194fa34b1fe1e2dfb.jpg,640,640,Help,214,314,411,605
IMG20240417212848_jpg.rf.75488ee5dc5509b506b234fa2649934c.jpg,640,640,Water,227,118,332,406
IMG20240417212150_jpg.rf.73836ea528587b730b200e7f09a43239.jpg,640,640,I,160,68,283,351
IMG20240417212210_jpg.rf.75aad5aee4612be6cdeb511708126989.jpg,640,640,I,307,196,439,443
IMG20240417213715_jpg.rf.74885fda17143d83412c76b5de9e9451.jpg,640,640,Home,208,214,400,496
IMG20240417213718_jpg.rf.7543f0c491ea30b7a3231fb5ad19bd67.jpg,640,640,Home,193,183,341,480
IMG20240417213301_jpg.rf.75133f26cbe91206a2f1509547118ad6.jpg,640,640,Yes,167,312,314,508
IMG20240417215628_jpg.rf.767df57181c6cf3b4319683a167751ec.jpg,640,640,No,224,248,475,532
IMG20240417212819_jpg.rf.7676a55504621268a3cb66ae8e8a1384.jpg,640,640,Water,346,43,508,326
IMG20240417212926_jpg.rf.7611541b9b629ef9c81c7b070d7be475.jpg,640,640,Danger,240,260,480,635
IMG20240419153807_jpg.rf.75df9068f6f445041965c99e11d7e5b0.jpg,640,640,Please,193,257,552,640
IMG20240417215123_01_jpg.rf.76ebe5c770f68382c4e01af456f7f5f2.jpg,640,640,Please,280,346,491,580
IMG20240417214948_jpg.rf.7638bed5ddc31153bc7dedf45ff6683d.jpg,640,640,No,230,211,373,373
IMG20240417214915_jpg.rf.76b671ddc47ded0d8c394441477430cd.jpg,640,640,Home,141,148,313,396
IMG20240417215751_jpg.rf.76f82cb453909d5aa6b55e70a0ed2d10.jpg,640,640,Home,191,188,331,382
IMG20240422121236_jpg.rf.77310b62e7686dffcb37d2525d2455f9.jpg,640,640,Danger,201,238,523,601
IMG20240422120924_jpg.rf.76bf42a7cb48c6f62fc62ce18f816d6f.jpg,640,640,Okay,195,156,436,602
IMG20240419153720_jpg.rf.77522fecc5b31ce366c5cec0f5f5bb74.jpg,640,640,I,182,24,407,511
IMG20240422121200_jpg.rf.75bc5bcd2224bdc0c045dbe5d3b38e78.jpg,640,640,Please,175,200,487,561
IMG20240417215435_jpg.rf.76c1fbcb51f251c536cb829cfad95467.jpg,640,640,Okay,111,130,296,552
IMG20240417213559_01_jpg.rf.76907a5efeaf968ffe4f991fab5a9ff8.jpg,640,640,Home,274,170,448,399
IMG20240417214938_jpg.rf.76d2a158db2529848dba492b11fe32fd.jpg,640,640,No,212,192,366,425
IMG20240422120956_jpg.rf.76dd156438d0ba358af2a40e564bf45e.jpg,640,640,Water,140,178,469,627
IMG20240417215053_jpg.rf.7768601a0ec55b8f30f3c0d0830bc134.jpg,640,640,Please,286,413,425,572
IMG20240419153720_jpg.rf.7802c7f4fac0ee4c15b9b43a69cb1552.jpg,640,640,I,182,24,407,511
IMG20240417213221_jpg.rf.77a1e9e20520bd1b92a5630630afc512.jpg,640,640,Yes,202,170,375,396
IMG_20240417_211023_jpg.rf.77c4f8a7cb50162de0f04be0c171ae56.jpg,640,640,No,207,314,357,516
IMG20240417212932_jpg.rf.76c2f825d4ce5e9b88489e09212ba237.jpg,640,640,Danger,235,270,465,618
IMG20240417215030_jpg.rf.76080671c99bea544c9bfacfc16d8d7b.jpg,640,640,Yes,121,249,267,505
IMG_20240417_210919_jpg.rf.77cd128df28e035eb86b9b0fdb13d7ab.jpg,640,640,I,107,205,293,609
IMG20240417214408_jpg.rf.77c617332e83dc1f60581600a2a1de4e.jpg,640,640,Help,248,150,452,438
IMG20240417214329_jpg.rf.75bb5289340c6b2058c878066c0207be.jpg,640,640,I,231,81,338,345
IMG20240417215109_jpg.rf.78237bcfa2b4bea74382e061fc1926e2.jpg,640,640,Please,161,351,386,559
IMG20240417212945_01_jpg.rf.7732231edafbeae21c86edc5083af4b0.jpg,640,640,Danger,258,252,496,590
IMG20240417211710_jpg.rf.77c8897c31fcee6a37d6cfaf829e9a8b.jpg,640,640,Home,215,176,366,448
IMG20240419153748_jpg.rf.782cc4c818fc1d9a36c334a60638cb77.jpg,640,640,Water,178,15,426,576
IMG20240422121100_jpg.rf.784bbb9a24119ac872f441527f38cca7.jpg,640,640,Home,130,113,348,440
IMG20240417214726_jpg.rf.78e6970c05f4c75b1166c86303702ca2.jpg,640,640,Danger,227,188,509,563
IMG20240417215427_jpg.rf.78296860078b9969be55e87f84ac526c.jpg,640,640,Okay,62,118,290,580
IMG20240417214200_jpg.rf.78e7580c2653074abbe779f86b8e3de1.jpg,640,640,Hello,94,3,302,360
IMG20240417211743_jpg.rf.796e7fb6700701c5d1ce716845939b75.jpg,640,640,Water,228,230,444,532
IMG20240417215630_jpg.rf.790619a2eca75d84ab12d91aeaed43f5.jpg,640,640,No,242,179,487,461
IMG20240422121251_jpg.rf.79cdaf5d5055981550088026e88d6383.jpg,640,640,Help,211,194,561,571
IMG20240417214551_jpg.rf.79f72a5ad5a8c0e17b1122581ea16838.jpg,640,640,Thanks,248,155,382,391
IMG20240417212816_jpg.rf.79e485ed0ec21f4fa787c4c88653f3d0.jpg,640,640,Water,370,148,529,428
IMG20240417213801_jpg.rf.79ce3bcd809f719708854f1523b2cef2.jpg,640,640,Okay,389,220,585,564
IMG_20240418_155154_jpg.rf.78a00b33a4a1baeaf9e47e53dbcf7c1d.jpg,640,640,Yes,117,292,401,563
IMG20240417214500_jpg.rf.78a0654124513b25c7e0d78ad60fad12.jpg,640,640,Want,391,165,588,415
IMG20240419153732_jpg.rf.79a5589c31316593e7696d0cacb921c9.jpg,640,640,Home,143,224,334,503
IMG20240417214329_jpg.rf.795209139bfee0dfec5f5f83cf994c6d.jpg,640,640,I,231,81,338,345
IMG20240419153613_jpg.rf.7924e340c85a338dbc6588530c697cda.jpg,640,640,Want,198,178,501,612
IMG20240422121138_jpg.rf.79f935cd36ecad3f36827f10afc88bbb.jpg,640,640,Yes,172,196,420,574
IMG20240417215120_jpg.rf.7a2f1d9846937353e6d6097b03559746.jpg,640,640,Please,176,300,386,508
IMG20240417213557_jpg.rf.797648c2eca567c60e725b0560db196b.jpg,640,640,Home,291,216,400,410
IMG20240417213046_jpg.rf.793bfd99481be44e2d35cf063c464410.jpg,640,640,Thanks,441,59,539,285
Water-15edc590-b3d8-11ee-a9ef-d480484cd0f9_jpg.rf.7a3ea0c35cd32c0039782e672776ff36.jpg,640,640,Water,238,136,479,640
IMG20240417215007_jpg.rf.79560c7c21a9316cff72ebfd0351447c.jpg,640,640,Yes,338,222,471,481
IMG20240422121214_01_jpg.rf.7a4badafc926d63d040cef7bf1e0f91d.jpg,640,640,Please,178,237,516,551
IMG20240417215123_01_jpg.rf.7952a0c52e8270cebe621af6fa87333c.jpg,640,640,Please,280,346,491,580
IMG20240417212028_jpg.rf.795fd7e955a31c64bfa18a8e61c3056f.jpg,640,640,Hello,256,195,345,425
IMG20240417215537_jpg.rf.7b09b15dd4f3f11fe1e104fd947ed851.jpg,640,640,Want,171,146,359,434
IMG20240417212642_jpg.rf.7a182060e78e3971d42135fc718d04e4.jpg,640,640,Want,219,227,359,495
IMG20240417213255_jpg.rf.7a5ab1ec81d70e179dba4d6a97b168fc.jpg,640,640,Yes,214,69,340,323
IMG20240417215750_jpg.rf.7ad9ed614d74832767b6a2177921f860.jpg,640,640,Home,147,304,296,502
IMG20240419153717_jpg.rf.7b41d19eda8cbd6337da64b05de43039.jpg,640,640,I,215,22,457,520
IMG20240422121211_jpg.rf.7b23cb214fc27ea4f949a5e5b1cc1181.jpg,640,640,Please,110,274,482,628
IMG20240417212929_jpg.rf.7bdd61537bdfcb00307b55a5e140fdce.jpg,640,640,Danger,225,275,474,640
IMG_20240418_155154_jpg.rf.7be0077b3e4aa384743f1764bd1482d9.jpg,640,640,Yes,117,292,401,563
IMG20240419153533_jpg.rf.7b1ba2e55858be3d8e4d3e31e146e11d.jpg,640,640,Danger,133,294,557,623
IMG20240417213926_jpg.rf.7ba0b72c45074834b44db89f2b1fbc70.jpg,640,640,Please,191,362,506,640
IMG20240417214309_jpg.rf.7b4f65060a41cc8dda9a3ea144d7217b.jpg,640,640,Okay,13,78,209,416
IMG20240417214746_jpg.rf.7b61b84e37ba354ecf7ae6d6d255e889.jpg,640,640,Danger,280,188,496,480
Home-23087d40-b3d8-11ee-8def-d480484cd0f9_jpg.rf.7c6c44945f93b3e87219809566137708.jpg,640,640,Home,242,200,377,398
IMG_20240418_155040_1_jpg.rf.7c1d17b594707e6803ccf578e4c49c3d.jpg,640,640,Yes,364,146,639,459
IMG_20240417_210756_jpg.rf.7b6987d27155743c83875ab79be5f7ba.jpg,640,640,Hello,151,194,366,597
IMG20240417211710_jpg.rf.7bdf59d6cb20a39458f4e3c4ce35c968.jpg,640,640,Home,215,176,366,448
IMG20240417213545_jpg.rf.7be8550c52653b7737ca308000dbcff3.jpg,640,640,Home,227,209,359,428
IMG20240417215921_jpg.rf.7b71e5ce2f1c0e9b21d57e91d2eb6512.jpg,640,640,Please,332,336,512,565
IMG20240417214411_jpg.rf.f83afb1e8bf2e07af18b75fda4086839.jpg,640,640,Help,285,218,475,460
IMG20240417215440_jpg.rf.f9894719efa645b2d20cf80979c813ed.jpg,640,640,Okay,97,15,389,570
I-f59abca1-b3d7-11ee-bfca-d480484cd0f9_jpg.rf.fad74ba285febe4a788b815d0bce0e96.jpg,640,640,I,210,256,409,640
IMG20240417212106_jpg.rf.faba7385682f85d1f5b90d85e2a43620.jpg,640,640,Help,279,288,455,520
IMG_20240418_155209_1_jpg.rf.f9c9fa9b081ba7f9b4450f63a322e215.jpg,640,640,Thanks,353,215,640,492
IMG20240419153556_jpg.rf.f983e50e7d95ac974ca78aaf95257135.jpg,640,640,Danger,202,170,592,640
IMG20240417214728_jpg.rf.fa979103e65834a4f45a81e5f8f8733f.jpg,640,640,Danger,331,210,544,528
IMG20240422121151_jpg.rf.f84d6fd045ea6fd2bc8f0c96598f9b8c.jpg,640,640,Yes,161,119,397,540
IMG20240422121122_jpg.rf.f8834f17daf6ff428e48f139cd37386d.jpg,640,640,No,228,332,497,640
IMG20240422120945_jpg.rf.fa7febc852777d05b9cd9af999db57f8.jpg,640,640,Okay,194,163,468,536
IMG20240419153806_jpg.rf.f9bf8afa1d77c1d08664a72d90041d1a.jpg,640,640,Please,178,266,472,640
IMG20240417214346_jpg.rf.f8591c1318e8b2a12817abef1fc283a5.jpg,640,640,I,349,139,529,444
IMG_20240418_155027_jpg.rf.f8b4038a9a30d3d6048286040791a846.jpg,640,640,Yes,358,219,598,511
IMG_20240417_211023_jpg.rf.fa751da5a0eef1d7b5af29d808f45e47.jpg,640,640,No,207,314,357,516
IMG20240422120856_jpg.rf.fa7e5fee57f2390da5361098e4368f73.jpg,640,640,Thanks,263,154,506,582
IMG20240419153626_jpg.rf.fa7e733dcfaf893bcbafab1a96e2a3f5.jpg,640,640,Help,186,48,538,544
IMG20240422121229_jpg.rf.f965ba0f7703225db8ec35b8292bcd95.jpg,640,640,Danger,170,194,561,560
Home-1f6b91e9-b3d8-11ee-8f91-d480484cd0f9_jpg.rf.fb1ac6484fb31b2f5c8e14eafaf76cb8.jpg,640,640,Home,413,144,577,343
Hello-ac6a63cf-b3d7-11ee-9798-d480484cd0f9_jpg.rf.fb9e0b73fe654e2385cb6286e9193071.jpg,640,640,Hello,326,147,561,559
IMG20240417213810_jpg.rf.f9ff0342faeaea2150fd59c56afc9db7.jpg,640,640,Okay,444,106,640,470
IMG20240417214751_jpg.rf.fb255545bf92590bb7d4f57fa5a3becb.jpg,640,640,Home,289,90,417,268
IMG20240417213657_jpg.rf.f9e35be9e8510c971745f57290f50abc.jpg,640,640,Home,202,279,324,533
IMG20240417215921_jpg.rf.fb2f66faa2d6df33646cab8d4c36b8ed.jpg,640,640,Please,332,336,512,565
IMG20240417212104_jpg.rf.fb24183717cc32e80c8e31750f837265.jpg,640,640,Help,407,107,556,327
IMG20240417213301_jpg.rf.fb4bbafbb3173c5ecdeaac9fac5203f5.jpg,640,640,Yes,167,312,314,508
IMG20240417213541_jpg.rf.fa81883cf66bedd675c4a6bc2ef5c65a.jpg,640,640,Home,258,183,377,430
IMG20240417213759_jpg.rf.f8d9f1bf7defd95490fd6e2b073ab5bc.jpg,640,640,Okay,416,136,640,569
IMG20240419153708_jpg.rf.fbc2153a78c65b766e7da437f3032d97.jpg,640,640,Thanks,281,69,528,576
IMG20240417215743_jpg.rf.fbc1ac565f997892962c7f1c55faf9aa.jpg,640,640,Home,166,245,321,454
IMG_20240417_211031_jpg.rf.fb89fcdbe7c67dc644210d6798296184.jpg,640,640,No,136,375,324,573
IMG_20240417_210841_1_jpg.rf.fae244f0ed403bc39a0d2a0536d69b00.jpg,640,640,Want,90,262,293,568
IMG20240417212121_jpg.rf.fc11013039a4948fdc803d7fb3f1de27.jpg,640,640,Help,286,45,640,553
IMG20240417214230_jpg.rf.fba1de8084dec207b652cde6402bb394.jpg,640,640,Water,218,124,390,416
IMG20240419153712_jpg.rf.fc687cade69dadc8c07c8d4df6ca6d81.jpg,640,640,Thanks,226,128,484,528
IMG20240417214338_jpg.rf.fbcca09b3849da1ddff103738aa625e0.jpg,640,640,I,226,65,376,311
IMG20240417214514_jpg.rf.fc88812142dc88b42e8d94280c501887.jpg,640,640,Want,326,188,522,396
IMG20240417212652_01_jpg.rf.fc275e268906c0da75a310a863488b5d.jpg,640,640,Want,231,233,384,497
IMG_20240418_155054_1_jpg.rf.fcaad5121125c7f4739917d6accaf22b.jpg,640,640,Please,106,311,603,640
Help-362592bf-b3d8-11ee-b292-d480484cd0f9_jpg.rf.fcfcce0de28c91b93d9cef0e6ef4ca4b.jpg,640,640,Help,229,269,482,553
IMG20240422121114_jpg.rf.fcc1bc40ee81224976b61a5f69a44edf.jpg,640,640,Home,120,122,371,505
IMG_20240418_155152_jpg.rf.fd49993ef6882e50d95ac250e60d3e7e.jpg,640,640,Yes,342,82,640,406
IMG20240422120931_jpg.rf.fd768a4b1fc23a6d9e19960e7e7ddd0a.jpg,640,640,Okay,242,115,536,586
IMG20240417215742_jpg.rf.fcedca24035322032d5d34575d266f22.jpg,640,640,Home,126,201,331,496
IMG20240417215109_jpg.rf.fda9009477b4bb9a7be5fa5e9a27dab3.jpg,640,640,Please,161,351,386,559
IMG_20240417_211035_jpg.rf.fd9f5ee4c7c019af1cd1c73038a18b0b.jpg,640,640,No,116,293,351,606
IMG20240417215821_jpg.rf.fd7df7c76a42f33d964decc18fa4fa33.jpg,640,640,Danger,242,271,482,640
IMG20240417215335_jpg.rf.fd592df07b35c955df06ef9172e4eaf6.jpg,640,640,Hello,5,5,353,595
IMG20240417212910_jpg.rf.fe32c552d0e422a74caf7b0f5186b4a9.jpg,640,640,Danger,310,240,544,595
IMG20240417214726_jpg.rf.fd38251ea65318dece317d29b71f6cc3.jpg,640,640,Danger,227,188,509,563
IMG20240419153742_jpg.rf.fcb1efd598e4930a1c5dd8d59b163e9e.jpg,640,640,Water,219,152,456,587
IMG20240422120953_jpg.rf.fcf845c56c7567ffbaaa348f479fc136.jpg,640,640,Water,237,48,479,505
IMG_20240418_155117_jpg.rf.fdf51f28eb37b8517a5ee50442a9de1c.jpg,640,640,Thanks,1,274,370,640
IMG_20240418_155207_1_jpg.rf.fd3cabf0397cf6b0e4de1bd6517d4611.jpg,640,640,Thanks,235,262,513,518
IMG20240417214723_jpg.rf.fe13c03a862e4a913d30203459e4fafe.jpg,640,640,Danger,230,211,483,469
I-ee6687bb-b3d7-11ee-858b-d480484cd0f9_jpg.rf.fdc35f8bb2383732d59afb38aa423d64.jpg,640,640,I,221,290,347,622
I-f332ff46-b3d7-11ee-84a7-d480484cd0f9_jpg.rf.fe33f83cb38f9ffc2af5228dc192af23.jpg,640,640,I,234,248,416,640
IMG20240417214734_jpg.rf.fcf3af490bf4d056e805acdd26029506.jpg,640,640,Danger,278,150,580,432
IMG20240417215928-Copy_jpg.rf.fcdc2d33dfdb9fc8a83ec1cf6ef241a0.jpg,640,640,Please,327,332,521,583
IMG20240417213219_jpg.rf.fe3a94ecaf2b85435af9cae5aa98eb6a.jpg,640,640,Yes,199,110,321,372
IMG20240417214300_jpg.rf.fe4627723f79397179cc946ad719d74c.jpg,640,640,Okay,133,72,292,384
IMG20240417213925_jpg.rf.fddd71dcf36d9a0a39084e0a693f3701.jpg,640,640,Please,254,281,419,496
IMG_20240417_210932_jpg.rf.fda9e3fcb8e5f44b78b0d2d08b7b5569.jpg,640,640,Water,34,192,226,640
IMG20240417214335_jpg.rf.fe289067551e48853e60a5da39114f51.jpg,640,640,I,260,85,363,354
IMG20240419153626_jpg.rf.fe6d3e547c6143d46e4b81c0118fedd1.jpg,640,640,Help,186,49,538,544
IMG20240417212926_jpg.rf.fe8d65e3c727222381fc13e64d9f9a86.jpg,640,640,Danger,240,260,480,635
IMG20240417215440_jpg.rf.fe855136b3dd9d0bd07efa46fca39c0c.jpg,640,640,Okay,97,15,389,570
IMG20240417212911_01_jpg.rf.fe700fc30d2421f41907018434f053d5.jpg,640,640,Danger,295,272,545,639
IMG20240417214412_jpg.rf.feb1b7b77a900f5c87ff40d5d033001b.jpg,640,640,Help,271,207,471,479
IMG20240417215841_jpg.rf.fe816ca2cd4ea8fc8d4fc20ce0f383fe.jpg,640,640,Danger,85,104,472,520
IMG20240419153808_jpg.rf.fed4c70af79b4a50e09a290117f90ca9.jpg,640,640,Please,202,198,520,626
IMG20240422121151_jpg.rf.ff07d50bb79ffc2dae4e3b35098df1fa.jpg,640,640,Yes,161,119,397,540
IMG20240417215755_jpg.rf.ff38fc9884c949ea697763b7c67fba6e.jpg,640,640,Home,160,233,324,441
IMG20240422120852_jpg.rf.ff4fe01e008c666434298d905d43be71.jpg,640,640,Thanks,151,148,403,534
IMG20240417215633_jpg.rf.ff21d295b27e09510e94d19d2cb9ec99.jpg,640,640,No,173,225,421,509
IMG20240417214634_jpg.rf.ff4b800d30a2b6097ca72e46950ef744.jpg,640,640,Help,306,201,458,439
IMG20240417215437_jpg.rf.ff6d33b977e1038e2c0078aef701ca8c.jpg,640,640,Okay,132,124,312,499
IMG20240417215711_jpg.rf.ff7a83117d97865ba468df404504d0c8.jpg,640,640,Yes,300,177,508,517
IMG20240417215415_jpg.rf.ff5b3081ce463765d8ca2d1ca8210d71.jpg,640,640,Water,230,111,437,579
IMG20240422121022_jpg.rf.ff8202ede6383bbb7103cb61c3947c0e.jpg,640,640,Hello,215,148,459,540
IMG20240417213656_jpg.rf.ffdb2b18173c65d18e1bd8e24b01484d.jpg,640,640,Home,169,205,368,481
IMG20240417212909_jpg.rf.ffa0903e80a5190dc9cc6a4cc45e7793.jpg,640,640,Danger,308,260,542,640
IMG20240417213248_jpg.rf.ff89bcdb91f0d1442ebeb298ca5ed224.jpg,640,640,Yes,217,109,352,408
IMG20240422121137_jpg.rf.0027bfa39ec3c47ac58abb9fc84c2825.jpg,640,640,Yes,194,135,454,536
IMG20240417214339_jpg.rf.003d1e6d1ee7f3dfa786a20f9694d809.jpg,640,640,I,258,81,386,360
IMG_20240417_210908_jpg.rf.00ad3dcbe9126f90a64e3e47f0f816d5.jpg,640,640,I,139,222,369,640
IMG20240422120854_jpg.rf.008324172c887bcc25a0d99242d43dea.jpg,640,640,Thanks,213,120,466,524
Want-4344c572-b3d8-11ee-ac6b-d480484cd0f9_jpg.rf.00bf744f7a70e08d0a21a6dab869072c.jpg,640,640,Want,295,157,499,454
IMG20240417212148_jpg.rf.0005fc88743cc08ee2a96c34009ec691.jpg,640,640,I,255,168,429,498
IMG_20240418_155055_jpg.rf.01750473ddb13e1b63509d48ce21e145.jpg,640,640,Please,163,306,614,601
IMG20240417215104_jpg.rf.01b42212e6fc288ff1218eaaedcd7b02.jpg,640,640,Please,182,375,388,617
IMG20240417214633_jpg.rf.0192cbf51a1690e9d97d638c59b54b4f.jpg,640,640,Help,116,161,296,441
IMG20240417212944_jpg.rf.01bdf34e20c9f2d0d982d95f7ab29f69.jpg,640,640,Danger,242,273,479,640
IMG20240422121049_jpg.rf.01827b7414d9dcc540ed81c5e278454d.jpg,640,640,Want,175,196,373,562
IMG20240417215534_jpg.rf.00a633ce0d90e7530a2196a97fd76e7d.jpg,640,640,Want,213,115,447,471
IMG_20240418_155054_1_jpg.rf.01d57093f8e5efd1b8983e2fb370c909.jpg,640,640,Please,106,311,603,640
Home-26a524a8-b3d8-11ee-8a40-d480484cd0f9_jpg.rf.0157c567477cc3ef13fafb6568f8fb5b.jpg,640,640,Home,242,190,384,384
IMG20240419153808_jpg.rf.01efb0b082aa62232ec44255096349de.jpg,640,640,Please,202,198,520,626
Please-017fe845-b3d8-11ee-97db-d480484cd0f9_jpg.rf.01b5f3b7d91cadb9407f30c3784668f2.jpg,640,640,Please,313,380,468,596
IMG_20240417_210808_jpg.rf.020bc8dd57ce869ce49d98f11ee0ef85.jpg,640,640,Hello,153,235,360,616
IMG20240417213759_jpg.rf.02d5da2a2d1a8fd3d024c0df82459242.jpg,640,640,Okay,416,136,640,569
IMG20240417215926_jpg.rf.01ff4bb7a793f9c72ac42196961e95a2.jpg,640,640,Please,322,343,522,602
IMG20240417213254_jpg.rf.0293ffdc29d319aaeab4dc0a42f1cfd3.jpg,640,640,Yes,183,41,342,321
IMG20240422120945_jpg.rf.02c2e6d68050cc31f3755224f46137b7.jpg,640,640,Okay,194,163,468,536
IMG_20240417_210912_jpg.rf.02c4b061df754f6ec460dfced6b34ce9.jpg,640,640,I,137,249,328,640
IMG20240417213227_jpg.rf.02bed2de79a201b5b659b707ec1e6299.jpg,640,640,Yes,257,38,374,284
IMG_20240418_155025_1_jpg.rf.01fd04fc0351ad19273ac0fd47a0ded3.jpg,640,640,Yes,343,213,621,519
IMG20240417214943_01_jpg.rf.03864fc98dfb8ac28714d9718bdd4322.jpg,640,640,No,239,166,379,396
IMG20240417215532_jpg.rf.0303b33c16ed778381d744c1f6722783.jpg,640,640,Want,240,135,469,477
